pdc;id_compteur;date_debut;date_fin
linky0388;C00000388;2020-10-22 00:00:00;2020-11-07 00:00:00
linky0389;C00000389;2020-10-23 00:00:00;2020-11-08 00:00:00
linky0390;C00000390;2020-10-24 00:00:00;2020-11-09 00:00:00
linky0391;C00000391;2020-10-25 00:00:00;2020-11-10 00:00:00
linky0392;C00000392;2020-10-26 00:00:00;2020-11-11 00:00:00
linky0393;C00000393;2020-10-27 00:00:00;2020-11-12 00:00:00
linky0394;C00000394;2020-10-28 00:00:00;2020-11-13 00:00:00
linky0395;C00000395;2020-10-29 00:00:00;2020-11-14 00:00:00
linky0396;C00000396;2020-10-30 00:00:00;2020-11-15 00:00:00
linky0397;C00000397;2020-10-31 00:00:00;2020-11-16 00:00:00
linky0398;C00000398;2020-11-01 00:00:00;2020-11-17 00:00:00
linky0399;C00000399;2020-11-02 00:00:00;2020-11-18 00:00:00
linky0400;C00000400;2020-11-03 00:00:00;2020-11-19 00:00:00
linky0401;C00000401;2020-11-04 00:00:00;2020-11-20 00:00:00
linky0402;C00000402;2020-11-05 00:00:00;2020-11-21 00:00:00
linky0403;C00000403;2020-11-06 00:00:00;2020-11-22 00:00:00
linky0404;C00000404;2020-11-07 00:00:00;2020-11-23 00:00:00
linky0405;C00000405;2020-11-08 00:00:00;2020-11-24 00:00:00
linky0406;C00000406;2020-11-09 00:00:00;2020-11-25 00:00:00
linky0407;C00000407;2020-11-10 00:00:00;2020-11-26 00:00:00
linky0408;C00000408;2020-11-11 00:00:00;2020-11-27 00:00:00
linky0409;C00000409;2020-11-12 00:00:00;2020-11-28 00:00:00
linky0410;C00000410;2020-11-13 00:00:00;2020-11-29 00:00:00
linky0411;C00000411;2020-11-14 00:00:00;2020-11-30 00:00:00
linky0412;C00000412;2020-11-15 00:00:00;2020-12-01 00:00:00
linky0413;C00000413;2020-11-16 00:00:00;2020-12-02 00:00:00
linky0414;C00000414;2020-11-17 00:00:00;2020-12-03 00:00:00
linky0415;C00000415;2020-11-18 00:00:00;2020-12-04 00:00:00
linky0416;C00000416;2020-11-19 00:00:00;2020-12-05 00:00:00
linky0417;C00000417;2020-11-20 00:00:00;2020-12-06 00:00:00
linky0418;C00000418;2020-11-21 00:00:00;2020-12-07 00:00:00
linky0419;C00000419;2020-11-22 00:00:00;2020-12-08 00:00:00
linky0420;C00000420;2020-11-23 00:00:00;2020-12-09 00:00:00
linky0421;C00000421;2020-11-24 00:00:00;2020-12-10 00:00:00
linky0422;C00000422;2020-11-25 00:00:00;2020-12-11 00:00:00
linky0423;C00000423;2020-11-26 00:00:00;2020-12-12 00:00:00
linky0424;C00000424;2020-11-27 00:00:00;2020-12-13 00:00:00
linky0425;C00000425;2020-11-28 00:00:00;2020-12-14 00:00:00
linky0426;C00000426;2020-11-29 00:00:00;2020-12-15 00:00:00
linky0427;C00000427;2020-11-30 00:00:00;2020-12-16 00:00:00
linky0428;C00000428;2020-12-01 00:00:00;2020-12-17 00:00:00
linky0429;C00000429;2020-12-02 00:00:00;2020-12-18 00:00:00
linky0430;C00000430;2020-12-03 00:00:00;2020-12-19 00:00:00
linky0431;C00000431;2020-12-04 00:00:00;2020-12-20 00:00:00
linky0432;C00000432;2020-12-05 00:00:00;2020-12-21 00:00:00
linky0433;C00000433;2020-12-06 00:00:00;2020-12-22 00:00:00
linky0434;C00000434;2020-12-07 00:00:00;2020-12-23 00:00:00
linky0435;C00000435;2020-12-08 00:00:00;2020-12-24 00:00:00
linky0436;C00000436;2020-12-09 00:00:00;2020-12-25 00:00:00
linky0437;C00000437;2020-12-10 00:00:00;2020-12-26 00:00:00
linky0438;C00000438;2020-12-11 00:00:00;2020-12-27 00:00:00
linky0439;C00000439;2020-12-12 00:00:00;2020-12-28 00:00:00
linky0440;C00000440;2020-12-13 00:00:00;2020-12-29 00:00:00
linky0441;C00000441;2020-12-14 00:00:00;2020-12-30 00:00:00
linky0442;C00000442;2020-12-15 00:00:00;2020-12-31 00:00:00
linky0443;C00000443;2020-12-16 00:00:00;2021-01-01 00:00:00
linky0444;C00000444;2020-12-17 00:00:00;2021-01-02 00:00:00
linky0445;C00000445;2020-12-18 00:00:00;2021-01-03 00:00:00
linky0446;C00000446;2020-12-19 00:00:00;2021-01-04 00:00:00
linky0447;C00000447;2020-12-20 00:00:00;2021-01-05 00:00:00
linky0448;C00000448;2020-12-21 00:00:00;2021-01-06 00:00:00
linky0449;C00000449;2020-12-22 00:00:00;2021-01-07 00:00:00
linky0450;C00000450;2020-12-23 00:00:00;2021-01-08 00:00:00
linky0451;C00000451;2020-12-24 00:00:00;2021-01-09 00:00:00
linky0452;C00000452;2020-12-25 00:00:00;2021-01-10 00:00:00
linky0453;C00000453;2020-12-26 00:00:00;2021-01-11 00:00:00
linky0454;C00000454;2020-12-27 00:00:00;2021-01-12 00:00:00
linky0455;C00000455;2020-12-28 00:00:00;2021-01-13 00:00:00
linky0456;C00000456;2020-12-29 00:00:00;2021-01-14 00:00:00
linky0457;C00000457;2020-12-30 00:00:00;2021-01-15 00:00:00
linky0458;C00000458;2020-12-31 00:00:00;2021-01-16 00:00:00
linky0459;C00000459;2021-01-01 00:00:00;2021-01-17 00:00:00
linky0460;C00000460;2021-01-02 00:00:00;2021-01-18 00:00:00
linky0461;C00000461;2021-01-03 00:00:00;2021-01-19 00:00:00
linky0462;C00000462;2021-01-04 00:00:00;2021-01-20 00:00:00
linky0463;C00000463;2021-01-05 00:00:00;2021-01-21 00:00:00
linky0464;C00000464;2021-01-06 00:00:00;2021-01-22 00:00:00
linky0465;C00000465;2021-01-07 00:00:00;2021-01-23 00:00:00
linky0466;C00000466;2021-01-08 00:00:00;2021-01-24 00:00:00
linky0467;C00000467;2021-01-09 00:00:00;2021-01-25 00:00:00
linky0468;C00000468;2021-01-10 00:00:00;2021-01-26 00:00:00
linky0469;C00000469;2021-01-11 00:00:00;2021-01-27 00:00:00
linky0470;C00000470;2021-01-12 00:00:00;2021-01-28 00:00:00
linky0471;C00000471;2021-01-13 00:00:00;2021-01-29 00:00:00
linky0472;C00000472;2021-01-14 00:00:00;2021-01-30 00:00:00
linky0473;C00000473;2021-01-15 00:00:00;2021-01-31 00:00:00
linky0474;C00000474;2021-01-16 00:00:00;2021-02-01 00:00:00
linky0475;C00000475;2021-01-17 00:00:00;2021-02-02 00:00:00
linky0476;C00000476;2021-01-18 00:00:00;2021-02-03 00:00:00
linky0477;C00000477;2021-01-19 00:00:00;2021-02-04 00:00:00
linky0478;C00000478;2021-01-20 00:00:00;2021-02-05 00:00:00
linky0479;C00000479;2021-01-21 00:00:00;2021-02-06 00:00:00
linky0480;C00000480;2021-01-22 00:00:00;2021-02-07 00:00:00
linky0481;C00000481;2021-01-23 00:00:00;2021-02-08 00:00:00
linky0482;C00000482;2021-01-24 00:00:00;2021-02-09 00:00:00
linky0483;C00000483;2021-01-25 00:00:00;2021-02-10 00:00:00
linky0484;C00000484;2021-01-26 00:00:00;2021-02-11 00:00:00
linky0485;C00000485;2021-01-27 00:00:00;2021-02-12 00:00:00
linky0486;C00000486;2021-01-28 00:00:00;2021-02-13 00:00:00
linky0487;C00000487;2021-01-29 00:00:00;2021-02-14 00:00:00
linky0488;C00000488;2021-01-30 00:00:00;2021-02-15 00:00:00
linky0489;C00000489;2021-01-31 00:00:00;2021-02-16 00:00:00
linky0490;C00000490;2021-02-01 00:00:00;2021-02-17 00:00:00
linky0491;C00000491;2021-02-02 00:00:00;2021-02-18 00:00:00
linky0492;C00000492;2021-02-03 00:00:00;2021-02-19 00:00:00
linky0493;C00000493;2021-02-04 00:00:00;2021-02-20 00:00:00
linky0494;C00000494;2021-02-05 00:00:00;2021-02-21 00:00:00
linky0495;C00000495;2021-02-06 00:00:00;2021-02-22 00:00:00
linky0496;C00000496;2021-02-07 00:00:00;2021-02-23 00:00:00
linky0497;C00000497;2021-02-08 00:00:00;2021-02-24 00:00:00
linky0498;C00000498;2021-02-09 00:00:00;2021-02-25 00:00:00
linky0499;C00000499;2021-02-10 00:00:00;2021-02-26 00:00:00
linky0500;C00000500;2021-02-11 00:00:00;2021-02-27 00:00:00
linky0501;C00000501;2021-02-12 00:00:00;2021-02-28 00:00:00
linky0502;C00000502;2021-02-13 00:00:00;2021-03-01 00:00:00
linky0503;C00000503;2021-02-14 00:00:00;2021-03-02 00:00:00
linky0504;C00000504;2021-02-15 00:00:00;2021-03-03 00:00:00
linky0505;C00000505;2021-02-16 00:00:00;2021-03-04 00:00:00
linky0506;C00000506;2021-02-17 00:00:00;2021-03-05 00:00:00
linky0507;C00000507;2021-02-18 00:00:00;2021-03-06 00:00:00
linky0508;C00000508;2021-02-19 00:00:00;2021-03-07 00:00:00
linky0509;C00000509;2021-02-20 00:00:00;2021-03-08 00:00:00
linky0510;C00000510;2021-02-21 00:00:00;2021-03-09 00:00:00
linky0511;C00000511;2021-02-22 00:00:00;2021-03-10 00:00:00
linky0512;C00000512;2021-02-23 00:00:00;2021-03-11 00:00:00
linky0513;C00000513;2021-02-24 00:00:00;2021-03-12 00:00:00
linky0514;C00000514;2021-02-25 00:00:00;2021-03-13 00:00:00
linky0515;C00000515;2021-02-26 00:00:00;2021-03-14 00:00:00
linky0516;C00000516;2021-02-27 00:00:00;2021-03-15 00:00:00
linky0517;C00000517;2021-02-28 00:00:00;2021-03-16 00:00:00
linky0518;C00000518;2021-03-01 00:00:00;2021-03-17 00:00:00
linky0519;C00000519;2021-03-02 00:00:00;2021-03-18 00:00:00
linky0520;C00000520;2021-03-03 00:00:00;2021-03-19 00:00:00
linky0521;C00000521;2021-03-04 00:00:00;2021-03-20 00:00:00
linky0522;C00000522;2021-03-05 00:00:00;2021-03-21 00:00:00
linky0523;C00000523;2021-03-06 00:00:00;2021-03-22 00:00:00
linky0524;C00000524;2021-03-07 00:00:00;2021-03-23 00:00:00
linky0525;C00000525;2021-03-08 00:00:00;2021-03-24 00:00:00
linky0526;C00000526;2021-03-09 00:00:00;2021-03-25 00:00:00
linky0527;C00000527;2021-03-10 00:00:00;2021-03-26 00:00:00
linky0528;C00000528;2021-03-11 00:00:00;2021-03-27 00:00:00
linky0529;C00000529;2021-03-12 00:00:00;2021-03-28 00:00:00
linky0530;C00000530;2021-03-13 00:00:00;2021-03-29 00:00:00
linky0531;C00000531;2021-03-14 00:00:00;2021-03-30 00:00:00
linky0532;C00000532;2021-03-15 00:00:00;2021-03-31 00:00:00
linky0533;C00000533;2021-03-16 00:00:00;2021-04-01 00:00:00
linky0534;C00000534;2021-03-17 00:00:00;2021-04-02 00:00:00
linky0535;C00000535;2021-03-18 00:00:00;2021-04-03 00:00:00
linky0536;C00000536;2021-03-19 00:00:00;2021-04-04 00:00:00
linky0537;C00000537;2021-03-20 00:00:00;2021-04-05 00:00:00
linky0538;C00000538;2021-03-21 00:00:00;2021-04-06 00:00:00
linky0539;C00000539;2021-03-22 00:00:00;2021-04-07 00:00:00
linky0540;C00000540;2021-03-23 00:00:00;2021-04-08 00:00:00
linky0541;C00000541;2021-03-24 00:00:00;2021-04-09 00:00:00
linky0542;C00000542;2021-03-25 00:00:00;2021-04-10 00:00:00
linky0543;C00000543;2021-03-26 00:00:00;2021-04-11 00:00:00
linky0544;C00000544;2021-03-27 00:00:00;2021-04-12 00:00:00
linky0545;C00000545;2021-03-28 00:00:00;2021-04-13 00:00:00
linky0546;C00000546;2021-03-29 00:00:00;2021-04-14 00:00:00
linky0547;C00000547;2021-03-30 00:00:00;2021-04-15 00:00:00
linky0548;C00000548;2021-03-31 00:00:00;2021-04-16 00:00:00
linky0549;C00000549;2021-04-01 00:00:00;2021-04-17 00:00:00
linky0550;C00000550;2021-04-02 00:00:00;2021-04-18 00:00:00
linky0551;C00000551;2021-04-03 00:00:00;2021-04-19 00:00:00
linky0552;C00000552;2021-04-04 00:00:00;2021-04-20 00:00:00
linky0553;C00000553;2021-04-05 00:00:00;2021-04-21 00:00:00
linky0554;C00000554;2021-04-06 00:00:00;2021-04-22 00:00:00
linky0555;C00000555;2021-04-07 00:00:00;2021-04-23 00:00:00
linky0556;C00000556;2021-04-08 00:00:00;2021-04-24 00:00:00
linky0557;C00000557;2021-04-09 00:00:00;2021-04-25 00:00:00
linky0558;C00000558;2021-04-10 00:00:00;2021-04-26 00:00:00
linky0559;C00000559;2021-04-11 00:00:00;2021-04-27 00:00:00
linky0560;C00000560;2021-04-12 00:00:00;2021-04-28 00:00:00
linky0561;C00000561;2021-04-13 00:00:00;2021-04-29 00:00:00
linky0562;C00000562;2021-04-14 00:00:00;2021-04-30 00:00:00
linky0563;C00000563;2021-04-15 00:00:00;2021-05-01 00:00:00
linky0564;C00000564;2021-04-16 00:00:00;2021-05-02 00:00:00
linky0565;C00000565;2021-04-17 00:00:00;2021-05-03 00:00:00
linky0566;C00000566;2021-04-18 00:00:00;2021-05-04 00:00:00
linky0567;C00000567;2021-04-19 00:00:00;2021-05-05 00:00:00
linky0568;C00000568;2021-04-20 00:00:00;2021-05-06 00:00:00
linky0569;C00000569;2021-04-21 00:00:00;2021-05-07 00:00:00
linky0570;C00000570;2021-04-22 00:00:00;2021-05-08 00:00:00
linky0571;C00000571;2021-04-23 00:00:00;2021-05-09 00:00:00
linky0572;C00000572;2021-04-24 00:00:00;2021-05-10 00:00:00
linky0573;C00000573;2021-04-25 00:00:00;2021-05-11 00:00:00
linky0574;C00000574;2021-04-26 00:00:00;2021-05-12 00:00:00
linky0575;C00000575;2021-04-27 00:00:00;2021-05-13 00:00:00
linky0576;C00000576;2021-04-28 00:00:00;2021-05-14 00:00:00
linky0577;C00000577;2021-04-29 00:00:00;2021-05-15 00:00:00
linky0578;C00000578;2021-04-30 00:00:00;2021-05-16 00:00:00
linky0579;C00000579;2021-05-01 00:00:00;2021-05-17 00:00:00
linky0580;C00000580;2021-05-02 00:00:00;2021-05-18 00:00:00
linky0581;C00000581;2021-05-03 00:00:00;2021-05-19 00:00:00
linky0582;C00000582;2021-05-04 00:00:00;2021-05-20 00:00:00
linky0583;C00000583;2021-05-05 00:00:00;2021-05-21 00:00:00
linky0584;C00000584;2021-05-06 00:00:00;2021-05-22 00:00:00
linky0585;C00000585;2021-05-07 00:00:00;2021-05-23 00:00:00
linky0586;C00000586;2021-05-08 00:00:00;2021-05-24 00:00:00
linky0587;C00000587;2021-05-09 00:00:00;2021-05-25 00:00:00
linky0588;C00000588;2021-05-10 00:00:00;2021-05-26 00:00:00
linky0589;C00000589;2021-05-11 00:00:00;2021-05-27 00:00:00
linky0590;C00000590;2021-05-12 00:00:00;2021-05-28 00:00:00
linky0591;C00000591;2021-05-13 00:00:00;2021-05-29 00:00:00
linky0592;C00000592;2021-05-14 00:00:00;2021-05-30 00:00:00
linky0593;C00000593;2021-05-15 00:00:00;2021-05-31 00:00:00
linky0594;C00000594;2021-05-16 00:00:00;2021-06-01 00:00:00
linky0595;C00000595;2021-05-17 00:00:00;2021-06-02 00:00:00
linky0596;C00000596;2021-05-18 00:00:00;2021-06-03 00:00:00
linky0597;C00000597;2021-05-19 00:00:00;2021-06-04 00:00:00
linky0598;C00000598;2021-05-20 00:00:00;2021-06-05 00:00:00
linky0599;C00000599;2021-05-21 00:00:00;2021-06-06 00:00:00
linky0600;C00000600;2021-05-22 00:00:00;2021-06-07 00:00:00
linky0601;C00000601;2021-05-23 00:00:00;2021-06-08 00:00:00
linky0602;C00000602;2021-05-24 00:00:00;2021-06-09 00:00:00
linky0603;C00000603;2021-05-25 00:00:00;2021-06-10 00:00:00
linky0604;C00000604;2021-05-26 00:00:00;2021-06-11 00:00:00
linky0605;C00000605;2021-05-27 00:00:00;2021-06-12 00:00:00
linky0606;C00000606;2021-05-28 00:00:00;2021-06-13 00:00:00
linky0607;C00000607;2021-05-29 00:00:00;2021-06-14 00:00:00
linky0608;C00000608;2021-05-30 00:00:00;2021-06-15 00:00:00
linky0609;C00000609;2021-05-31 00:00:00;2021-06-16 00:00:00
linky0610;C00000610;2021-06-01 00:00:00;2021-06-17 00:00:00
linky0611;C00000611;2021-06-02 00:00:00;2021-06-18 00:00:00
linky0612;C00000612;2021-06-03 00:00:00;2021-06-19 00:00:00
linky0613;C00000613;2021-06-04 00:00:00;2021-06-20 00:00:00
linky0614;C00000614;2021-06-05 00:00:00;2021-06-21 00:00:00
linky0615;C00000615;2021-06-06 00:00:00;2021-06-22 00:00:00
linky0616;C00000616;2021-06-07 00:00:00;2021-06-23 00:00:00
linky0617;C00000617;2021-06-08 00:00:00;2021-06-24 00:00:00
linky0618;C00000618;2021-06-09 00:00:00;2021-06-25 00:00:00
linky0619;C00000619;2021-06-10 00:00:00;2021-06-26 00:00:00
linky0620;C00000620;2021-06-11 00:00:00;2021-06-27 00:00:00
linky0621;C00000621;2021-06-12 00:00:00;2021-06-28 00:00:00
linky0622;C00000622;2021-06-13 00:00:00;2021-06-29 00:00:00
linky0623;C00000623;2021-06-14 00:00:00;2021-06-30 00:00:00
linky0624;C00000624;2021-06-15 00:00:00;2021-07-01 00:00:00
linky0625;C00000625;2021-06-16 00:00:00;2021-07-02 00:00:00
linky0626;C00000626;2021-06-17 00:00:00;2021-07-03 00:00:00
linky0627;C00000627;2021-06-18 00:00:00;2021-07-04 00:00:00
linky0628;C00000628;2021-06-19 00:00:00;2021-07-05 00:00:00
linky0629;C00000629;2021-06-20 00:00:00;2021-07-06 00:00:00
linky0630;C00000630;2021-06-21 00:00:00;2021-07-07 00:00:00
linky0631;C00000631;2021-06-22 00:00:00;2021-07-08 00:00:00
linky0632;C00000632;2021-06-23 00:00:00;2021-07-09 00:00:00
linky0633;C00000633;2021-06-24 00:00:00;2021-07-10 00:00:00
linky0634;C00000634;2021-06-25 00:00:00;2021-07-11 00:00:00
linky0635;C00000635;2021-06-26 00:00:00;2021-07-12 00:00:00
linky0636;C00000636;2021-06-27 00:00:00;2021-07-13 00:00:00
linky0637;C00000637;2021-06-28 00:00:00;2021-07-14 00:00:00
linky0638;C00000638;2021-06-29 00:00:00;2021-07-15 00:00:00
linky0639;C00000639;2021-06-30 00:00:00;2021-07-16 00:00:00
linky0640;C00000640;2021-07-01 00:00:00;2021-07-17 00:00:00
linky0641;C00000641;2021-07-02 00:00:00;2021-07-18 00:00:00
linky0642;C00000642;2021-07-03 00:00:00;2021-07-19 00:00:00
linky0643;C00000643;2021-07-04 00:00:00;2021-07-20 00:00:00
linky0644;C00000644;2021-07-05 00:00:00;2021-07-21 00:00:00
linky0645;C00000645;2021-07-06 00:00:00;2021-07-22 00:00:00
linky0646;C00000646;2021-07-07 00:00:00;2021-07-23 00:00:00
linky0647;C00000647;2021-07-08 00:00:00;2021-07-24 00:00:00
linky0648;C00000648;2021-07-09 00:00:00;2021-07-25 00:00:00
linky0649;C00000649;2021-07-10 00:00:00;2021-07-26 00:00:00
linky0650;C00000650;2021-07-11 00:00:00;2021-07-27 00:00:00
linky0651;C00000651;2021-07-12 00:00:00;2021-07-28 00:00:00
linky0652;C00000652;2021-07-13 00:00:00;2021-07-29 00:00:00
linky0653;C00000653;2021-07-14 00:00:00;2021-07-30 00:00:00
linky0654;C00000654;2021-07-15 00:00:00;2021-07-31 00:00:00
linky0655;C00000655;2021-07-16 00:00:00;2021-08-01 00:00:00
linky0656;C00000656;2021-07-17 00:00:00;2021-08-02 00:00:00
linky0657;C00000657;2021-07-18 00:00:00;2021-08-03 00:00:00
linky0658;C00000658;2021-07-19 00:00:00;2021-08-04 00:00:00
linky0659;C00000659;2021-07-20 00:00:00;2021-08-05 00:00:00
linky0660;C00000660;2021-07-21 00:00:00;2021-08-06 00:00:00
linky0661;C00000661;2021-07-22 00:00:00;2021-08-07 00:00:00
linky0662;C00000662;2021-07-23 00:00:00;2021-08-08 00:00:00
linky0663;C00000663;2021-07-24 00:00:00;2021-08-09 00:00:00
linky0664;C00000664;2021-07-25 00:00:00;2021-08-10 00:00:00
linky0665;C00000665;2021-07-26 00:00:00;2021-08-11 00:00:00
linky0666;C00000666;2021-07-27 00:00:00;2021-08-12 00:00:00
linky0667;C00000667;2021-07-28 00:00:00;2021-08-13 00:00:00
linky0668;C00000668;2021-07-29 00:00:00;2021-08-14 00:00:00
linky0669;C00000669;2021-07-30 00:00:00;2021-08-15 00:00:00
linky0670;C00000670;2021-07-31 00:00:00;2021-08-16 00:00:00
linky0671;C00000671;2021-08-01 00:00:00;2021-08-17 00:00:00
linky0672;C00000672;2021-08-02 00:00:00;2021-08-18 00:00:00
linky0673;C00000673;2021-08-03 00:00:00;2021-08-19 00:00:00
linky0674;C00000674;2021-08-04 00:00:00;2021-08-20 00:00:00
linky0675;C00000675;2021-08-05 00:00:00;2021-08-21 00:00:00
linky0676;C00000676;2021-08-06 00:00:00;2021-08-22 00:00:00
linky0677;C00000677;2021-08-07 00:00:00;2021-08-23 00:00:00
linky0678;C00000678;2021-08-08 00:00:00;2021-08-24 00:00:00
linky0679;C00000679;2021-08-09 00:00:00;2021-08-25 00:00:00
linky0680;C00000680;2021-08-10 00:00:00;2021-08-26 00:00:00
linky0681;C00000681;2021-08-11 00:00:00;2021-08-27 00:00:00
linky0682;C00000682;2021-08-12 00:00:00;2021-08-28 00:00:00
linky0683;C00000683;2021-08-13 00:00:00;2021-08-29 00:00:00
linky0684;C00000684;2021-08-14 00:00:00;2021-08-30 00:00:00
linky0685;C00000685;2021-08-15 00:00:00;2021-08-31 00:00:00
linky0686;C00000686;2021-08-16 00:00:00;2021-09-01 00:00:00
linky0687;C00000687;2021-08-17 00:00:00;2021-09-02 00:00:00
linky0688;C00000688;2021-08-18 00:00:00;2021-09-03 00:00:00
linky0689;C00000689;2021-08-19 00:00:00;2021-09-04 00:00:00
linky0690;C00000690;2021-08-20 00:00:00;2021-09-05 00:00:00
linky0691;C00000691;2021-08-21 00:00:00;2021-09-06 00:00:00
linky0692;C00000692;2021-08-22 00:00:00;2021-09-07 00:00:00
linky0693;C00000693;2021-08-23 00:00:00;2021-09-08 00:00:00
linky0694;C00000694;2021-08-24 00:00:00;2021-09-09 00:00:00
linky0695;C00000695;2021-08-25 00:00:00;2021-09-10 00:00:00
linky0696;C00000696;2021-08-26 00:00:00;2021-09-11 00:00:00
linky0697;C00000697;2021-08-27 00:00:00;2021-09-12 00:00:00
linky0698;C00000698;2021-08-28 00:00:00;2021-09-13 00:00:00
linky0699;C00000699;2021-08-29 00:00:00;2021-09-14 00:00:00
linky0700;C00000700;2021-08-30 00:00:00;2021-09-15 00:00:00
linky0701;C00000701;2021-08-31 00:00:00;2021-09-16 00:00:00
linky0702;C00000702;2021-09-01 00:00:00;2021-09-17 00:00:00
linky0703;C00000703;2021-09-02 00:00:00;2021-09-18 00:00:00
linky0704;C00000704;2021-09-03 00:00:00;2021-09-19 00:00:00
linky0705;C00000705;2021-09-04 00:00:00;2021-09-20 00:00:00
linky0706;C00000706;2021-09-05 00:00:00;2021-09-21 00:00:00
linky0707;C00000707;2021-09-06 00:00:00;2021-09-22 00:00:00
linky0708;C00000708;2021-09-07 00:00:00;2021-09-23 00:00:00
linky0709;C00000709;2021-09-08 00:00:00;2021-09-24 00:00:00
linky0710;C00000710;2021-09-09 00:00:00;2021-09-25 00:00:00
linky0711;C00000711;2021-09-10 00:00:00;2021-09-26 00:00:00
linky0712;C00000712;2021-09-11 00:00:00;2021-09-27 00:00:00
linky0713;C00000713;2021-09-12 00:00:00;2021-09-28 00:00:00
linky0714;C00000714;2021-09-13 00:00:00;2021-09-29 00:00:00
linky0715;C00000715;2021-09-14 00:00:00;2021-09-30 00:00:00
linky0716;C00000716;2021-09-15 00:00:00;2021-10-01 00:00:00
linky0717;C00000717;2021-09-16 00:00:00;2021-10-02 00:00:00
linky0718;C00000718;2021-09-17 00:00:00;2021-10-03 00:00:00
linky0719;C00000719;2021-09-18 00:00:00;2021-10-04 00:00:00
linky0720;C00000720;2021-09-19 00:00:00;2021-10-05 00:00:00
linky0721;C00000721;2021-09-20 00:00:00;2021-10-06 00:00:00
linky0722;C00000722;2021-09-21 00:00:00;2021-10-07 00:00:00
linky0723;C00000723;2021-09-22 00:00:00;2021-10-08 00:00:00
linky0724;C00000724;2021-09-23 00:00:00;2021-10-09 00:00:00
linky0725;C00000725;2021-09-24 00:00:00;2021-10-10 00:00:00
linky0726;C00000726;2021-09-25 00:00:00;2021-10-11 00:00:00
linky0727;C00000727;2021-09-26 00:00:00;2021-10-12 00:00:00
linky0728;C00000728;2021-09-27 00:00:00;2021-10-13 00:00:00
linky0729;C00000729;2021-09-28 00:00:00;2021-10-14 00:00:00
linky0730;C00000730;2021-09-29 00:00:00;2021-10-15 00:00:00
linky0731;C00000731;2021-09-30 00:00:00;2021-10-16 00:00:00
linky0732;C00000732;2021-10-01 00:00:00;2021-10-17 00:00:00
linky0733;C00000733;2021-10-02 00:00:00;2021-10-18 00:00:00
linky0734;C00000734;2021-10-03 00:00:00;2021-10-19 00:00:00
linky0735;C00000735;2021-10-04 00:00:00;2021-10-20 00:00:00
linky0736;C00000736;2021-10-05 00:00:00;2021-10-21 00:00:00
linky0737;C00000737;2021-10-06 00:00:00;2021-10-22 00:00:00
linky0738;C00000738;2021-10-07 00:00:00;2021-10-23 00:00:00
