pdk;id_concentrateur;date_debut;date_fin
pdk0378;K00000378;2019-01-27 00:00:00;2019-03-26 00:00:00
pdk0379;K00000379;2019-01-28 00:00:00;2019-03-27 00:00:00
pdk0380;K00000380;2019-01-29 00:00:00;2019-03-28 00:00:00
pdk0381;K00000381;2019-01-30 00:00:00;2019-03-29 00:00:00
pdk0382;K00000382;2019-01-31 00:00:00;2019-03-30 00:00:00
pdk0383;K00000383;2019-02-01 00:00:00;2019-03-31 00:00:00
pdk0384;K00000384;2019-02-02 00:00:00;2019-04-01 00:00:00
pdk0385;K00000385;2019-02-03 00:00:00;2019-04-02 00:00:00
pdk0386;K00000386;2019-02-04 00:00:00;2019-04-03 00:00:00
pdk0387;K00000387;2019-02-05 00:00:00;2019-04-04 00:00:00
pdk0388;K00000388;2019-02-06 00:00:00;2019-04-05 00:00:00
pdk0389;K00000389;2019-02-07 00:00:00;2019-04-06 00:00:00
pdk0390;K00000390;2019-02-08 00:00:00;2019-04-07 00:00:00
pdk0391;K00000391;2019-02-09 00:00:00;2019-04-08 00:00:00
pdk0392;K00000392;2019-02-10 00:00:00;2019-04-09 00:00:00
pdk0393;K00000393;2019-02-11 00:00:00;2019-04-10 00:00:00
pdk0394;K00000394;2019-02-12 00:00:00;2019-04-11 00:00:00
pdk0395;K00000395;2019-02-13 00:00:00;2019-04-12 00:00:00
pdk0396;K00000396;2019-02-14 00:00:00;2019-04-13 00:00:00
pdk0397;K00000397;2019-02-15 00:00:00;2019-04-14 00:00:00
pdk0398;K00000398;2019-02-16 00:00:00;2019-04-15 00:00:00
pdk0399;K00000399;2019-02-17 00:00:00;2019-04-16 00:00:00
pdk0400;K00000400;2019-02-18 00:00:00;2019-04-17 00:00:00
pdk0401;K00000401;2019-02-19 00:00:00;2019-04-18 00:00:00
pdk0402;K00000402;2019-02-20 00:00:00;2019-04-19 00:00:00
pdk0403;K00000403;2019-02-21 00:00:00;2019-04-20 00:00:00
pdk0404;K00000404;2019-02-22 00:00:00;2019-04-21 00:00:00
pdk0405;K00000405;2019-02-23 00:00:00;2019-04-22 00:00:00
pdk0406;K00000406;2019-02-24 00:00:00;2019-04-23 00:00:00
pdk0407;K00000407;2019-02-25 00:00:00;2019-04-24 00:00:00
pdk0408;K00000408;2019-02-26 00:00:00;2019-04-25 00:00:00
pdk0409;K00000409;2019-02-27 00:00:00;2019-04-26 00:00:00
pdk0410;K00000410;2019-02-28 00:00:00;2019-04-27 00:00:00
pdk0411;K00000411;2019-03-01 00:00:00;2019-04-28 00:00:00
pdk0412;K00000412;2019-03-02 00:00:00;2019-04-29 00:00:00
pdk0413;K00000413;2019-03-03 00:00:00;2019-04-30 00:00:00
pdk0414;K00000414;2019-03-04 00:00:00;2019-05-01 00:00:00
pdk0415;K00000415;2019-03-05 00:00:00;2019-05-02 00:00:00
pdk0416;K00000416;2019-03-06 00:00:00;2019-05-03 00:00:00
pdk0417;K00000417;2019-03-07 00:00:00;2019-05-04 00:00:00
pdk0418;K00000418;2019-03-08 00:00:00;2019-05-05 00:00:00
pdk0419;K00000419;2019-03-09 00:00:00;2019-05-06 00:00:00
pdk0420;K00000420;2019-03-10 00:00:00;2019-05-07 00:00:00
pdk0421;K00000421;2019-03-11 00:00:00;2019-05-08 00:00:00
pdk0422;K00000422;2019-03-12 00:00:00;2019-05-09 00:00:00
pdk0423;K00000423;2019-03-13 00:00:00;2019-05-10 00:00:00
pdk0424;K00000424;2019-03-14 00:00:00;2019-05-11 00:00:00
pdk0425;K00000425;2019-03-15 00:00:00;2019-05-12 00:00:00
pdk0426;K00000426;2019-03-16 00:00:00;2019-05-13 00:00:00
pdk0427;K00000427;2019-03-17 00:00:00;2019-05-14 00:00:00
pdk0428;K00000428;2019-03-18 00:00:00;2019-05-15 00:00:00
pdk0429;K00000429;2019-03-19 00:00:00;2019-05-16 00:00:00
pdk0430;K00000430;2019-03-20 00:00:00;2019-05-17 00:00:00
pdk0431;K00000431;2019-03-21 00:00:00;2019-05-18 00:00:00
pdk0432;K00000432;2019-03-22 00:00:00;2019-05-19 00:00:00
pdk0433;K00000433;2019-03-23 00:00:00;2019-05-20 00:00:00
pdk0434;K00000434;2019-03-24 00:00:00;2019-05-21 00:00:00
pdk0435;K00000435;2019-03-25 00:00:00;2019-05-22 00:00:00
pdk0436;K00000436;2019-03-26 00:00:00;2019-05-23 00:00:00
pdk0437;K00000437;2019-03-27 00:00:00;2019-05-24 00:00:00
pdk0438;K00000438;2019-03-28 00:00:00;2019-05-25 00:00:00
pdk0439;K00000439;2019-03-29 00:00:00;2019-05-26 00:00:00
pdk0440;K00000440;2019-03-30 00:00:00;2019-05-27 00:00:00
pdk0441;K00000441;2019-03-31 00:00:00;2019-05-28 00:00:00
pdk0442;K00000442;2019-04-01 00:00:00;2019-05-29 00:00:00
pdk0443;K00000443;2019-04-02 00:00:00;2019-05-30 00:00:00
pdk0444;K00000444;2019-04-03 00:00:00;2019-05-31 00:00:00
pdk0445;K00000445;2019-04-04 00:00:00;2019-06-01 00:00:00
pdk0446;K00000446;2019-04-05 00:00:00;2019-06-02 00:00:00
pdk0447;K00000447;2019-04-06 00:00:00;2019-06-03 00:00:00
pdk0448;K00000448;2019-04-07 00:00:00;2019-06-04 00:00:00
pdk0449;K00000449;2019-04-08 00:00:00;2019-06-05 00:00:00
pdk0450;K00000450;2019-04-09 00:00:00;2019-06-06 00:00:00
pdk0451;K00000451;2019-04-10 00:00:00;2019-06-07 00:00:00
pdk0452;K00000452;2019-04-11 00:00:00;2019-06-08 00:00:00
pdk0453;K00000453;2019-04-12 00:00:00;2019-06-09 00:00:00
pdk0454;K00000454;2019-04-13 00:00:00;2019-06-10 00:00:00
pdk0455;K00000455;2019-04-14 00:00:00;2019-06-11 00:00:00
pdk0456;K00000456;2019-04-15 00:00:00;2019-06-12 00:00:00
pdk0457;K00000457;2019-04-16 00:00:00;2019-06-13 00:00:00
pdk0458;K00000458;2019-04-17 00:00:00;2019-06-14 00:00:00
pdk0459;K00000459;2019-04-18 00:00:00;2019-06-15 00:00:00
pdk0460;K00000460;2019-04-19 00:00:00;2019-06-16 00:00:00
pdk0461;K00000461;2019-04-20 00:00:00;2019-06-17 00:00:00
pdk0462;K00000462;2019-04-21 00:00:00;2019-06-18 00:00:00
pdk0463;K00000463;2019-04-22 00:00:00;2019-06-19 00:00:00
pdk0464;K00000464;2019-04-23 00:00:00;2019-06-20 00:00:00
pdk0465;K00000465;2019-04-24 00:00:00;2019-06-21 00:00:00
pdk0466;K00000466;2019-04-25 00:00:00;2019-06-22 00:00:00
pdk0467;K00000467;2019-04-26 00:00:00;2019-06-23 00:00:00
pdk0468;K00000468;2019-04-27 00:00:00;2019-06-24 00:00:00
pdk0469;K00000469;2019-04-28 00:00:00;2019-06-25 00:00:00
pdk0470;K00000470;2019-04-29 00:00:00;2019-06-26 00:00:00
pdk0471;K00000471;2019-04-30 00:00:00;2019-06-27 00:00:00
pdk0472;K00000472;2019-05-01 00:00:00;2019-06-28 00:00:00
pdk0473;K00000473;2019-05-02 00:00:00;2019-06-29 00:00:00
pdk0474;K00000474;2019-05-03 00:00:00;2019-06-30 00:00:00
pdk0475;K00000475;2019-05-04 00:00:00;2019-07-01 00:00:00
pdk0476;K00000476;2019-05-05 00:00:00;2019-07-02 00:00:00
pdk0477;K00000477;2019-05-06 00:00:00;2019-07-03 00:00:00
pdk0478;K00000478;2019-05-07 00:00:00;2019-07-04 00:00:00
pdk0479;K00000479;2019-05-08 00:00:00;2019-07-05 00:00:00
pdk0480;K00000480;2019-05-09 00:00:00;2019-07-06 00:00:00
pdk0481;K00000481;2019-05-10 00:00:00;2019-07-07 00:00:00
pdk0482;K00000482;2019-05-11 00:00:00;2019-07-08 00:00:00
pdk0483;K00000483;2019-05-12 00:00:00;2019-07-09 00:00:00
pdk0484;K00000484;2019-05-13 00:00:00;2019-07-10 00:00:00
pdk0485;K00000485;2019-05-14 00:00:00;2019-07-11 00:00:00
pdk0486;K00000486;2019-05-15 00:00:00;2019-07-12 00:00:00
pdk0487;K00000487;2019-05-16 00:00:00;2019-07-13 00:00:00
pdk0488;K00000488;2019-05-17 00:00:00;2019-07-14 00:00:00
pdk0489;K00000489;2019-05-18 00:00:00;2019-07-15 00:00:00
pdk0490;K00000490;2019-05-19 00:00:00;2019-07-16 00:00:00
pdk0491;K00000491;2019-05-20 00:00:00;2019-07-17 00:00:00
pdk0492;K00000492;2019-05-21 00:00:00;2019-07-18 00:00:00
pdk0493;K00000493;2019-05-22 00:00:00;2019-07-19 00:00:00
pdk0494;K00000494;2019-05-23 00:00:00;2019-07-20 00:00:00
pdk0495;K00000495;2019-05-24 00:00:00;2019-07-21 00:00:00
pdk0496;K00000496;2019-05-25 00:00:00;2019-07-22 00:00:00
pdk0497;K00000497;2019-05-26 00:00:00;2019-07-23 00:00:00
pdk0498;K00000498;2019-05-27 00:00:00;2019-07-24 00:00:00
pdk0499;K00000499;2019-05-28 00:00:00;2019-07-25 00:00:00
pdk0500;K00000500;2019-05-29 00:00:00;2019-07-26 00:00:00
pdk0501;K00000501;2019-05-30 00:00:00;2019-07-27 00:00:00
pdk0502;K00000502;2019-05-31 00:00:00;2019-07-28 00:00:00
pdk0503;K00000503;2019-06-01 00:00:00;2019-07-29 00:00:00
pdk0504;K00000504;2019-06-02 00:00:00;2019-07-30 00:00:00
pdk0505;K00000505;2019-06-03 00:00:00;2019-07-31 00:00:00
pdk0506;K00000506;2019-06-04 00:00:00;2019-08-01 00:00:00
pdk0507;K00000507;2019-06-05 00:00:00;2019-08-02 00:00:00
pdk0508;K00000508;2019-06-06 00:00:00;2019-08-03 00:00:00
pdk0509;K00000509;2019-06-07 00:00:00;2019-08-04 00:00:00
pdk0510;K00000510;2019-06-08 00:00:00;2019-08-05 00:00:00
pdk0511;K00000511;2019-06-09 00:00:00;2019-08-06 00:00:00
pdk0512;K00000512;2019-06-10 00:00:00;2019-08-07 00:00:00
pdk0513;K00000513;2019-06-11 00:00:00;2019-08-08 00:00:00
pdk0514;K00000514;2019-06-12 00:00:00;2019-08-09 00:00:00
pdk0515;K00000515;2019-06-13 00:00:00;2019-08-10 00:00:00
pdk0516;K00000516;2019-06-14 00:00:00;2019-08-11 00:00:00
pdk0517;K00000517;2019-06-15 00:00:00;2019-08-12 00:00:00
pdk0518;K00000518;2019-06-16 00:00:00;2019-08-13 00:00:00
pdk0519;K00000519;2019-06-17 00:00:00;2019-08-14 00:00:00
pdk0520;K00000520;2019-06-18 00:00:00;2019-08-15 00:00:00
pdk0521;K00000521;2019-06-19 00:00:00;2019-08-16 00:00:00
pdk0522;K00000522;2019-06-20 00:00:00;2019-08-17 00:00:00
pdk0523;K00000523;2019-06-21 00:00:00;2019-08-18 00:00:00
pdk0524;K00000524;2019-06-22 00:00:00;2019-08-19 00:00:00
pdk0525;K00000525;2019-06-23 00:00:00;2019-08-20 00:00:00
pdk0526;K00000526;2019-06-24 00:00:00;2019-08-21 00:00:00
pdk0527;K00000527;2019-06-25 00:00:00;2019-08-22 00:00:00
pdk0528;K00000528;2019-06-26 00:00:00;2019-08-23 00:00:00
pdk0529;K00000529;2019-06-27 00:00:00;2019-08-24 00:00:00
pdk0530;K00000530;2019-06-28 00:00:00;2019-08-25 00:00:00
pdk0531;K00000531;2019-06-29 00:00:00;2019-08-26 00:00:00
pdk0532;K00000532;2019-06-30 00:00:00;2019-08-27 00:00:00
pdk0533;K00000533;2019-07-01 00:00:00;2019-08-28 00:00:00
pdk0534;K00000534;2019-07-02 00:00:00;2019-08-29 00:00:00
pdk0535;K00000535;2019-07-03 00:00:00;2019-08-30 00:00:00
pdk0536;K00000536;2019-07-04 00:00:00;2019-08-31 00:00:00
pdk0537;K00000537;2019-07-05 00:00:00;2019-09-01 00:00:00
pdk0538;K00000538;2019-07-06 00:00:00;2019-09-02 00:00:00
pdk0539;K00000539;2019-07-07 00:00:00;2019-09-03 00:00:00
pdk0540;K00000540;2019-07-08 00:00:00;2019-09-04 00:00:00
pdk0541;K00000541;2019-07-09 00:00:00;2019-09-05 00:00:00
pdk0542;K00000542;2019-07-10 00:00:00;2019-09-06 00:00:00
pdk0543;K00000543;2019-07-11 00:00:00;2019-09-07 00:00:00
pdk0544;K00000544;2019-07-12 00:00:00;2019-09-08 00:00:00
pdk0545;K00000545;2019-07-13 00:00:00;2019-09-09 00:00:00
pdk0546;K00000546;2019-07-14 00:00:00;2019-09-10 00:00:00
pdk0547;K00000547;2019-07-15 00:00:00;2019-09-11 00:00:00
pdk0548;K00000548;2019-07-16 00:00:00;2019-09-12 00:00:00
pdk0549;K00000549;2019-07-17 00:00:00;2019-09-13 00:00:00
pdk0550;K00000550;2019-07-18 00:00:00;2019-09-14 00:00:00
pdk0551;K00000551;2019-07-19 00:00:00;2019-09-15 00:00:00
pdk0552;K00000552;2019-07-20 00:00:00;2019-09-16 00:00:00
pdk0553;K00000553;2019-07-21 00:00:00;2019-09-17 00:00:00
pdk0554;K00000554;2019-07-22 00:00:00;2019-09-18 00:00:00
pdk0555;K00000555;2019-07-23 00:00:00;2019-09-19 00:00:00
pdk0556;K00000556;2019-07-24 00:00:00;2019-09-20 00:00:00
pdk0557;K00000557;2019-07-25 00:00:00;2019-09-21 00:00:00
pdk0558;K00000558;2019-07-26 00:00:00;2019-09-22 00:00:00
pdk0559;K00000559;2019-07-27 00:00:00;2019-09-23 00:00:00
pdk0560;K00000560;2019-07-28 00:00:00;2019-09-24 00:00:00
pdk0561;K00000561;2019-07-29 00:00:00;2019-09-25 00:00:00
pdk0562;K00000562;2019-07-30 00:00:00;2019-09-26 00:00:00
pdk0563;K00000563;2019-07-31 00:00:00;2019-09-27 00:00:00
pdk0564;K00000564;2019-08-01 00:00:00;2019-09-28 00:00:00
pdk0565;K00000565;2019-08-02 00:00:00;2019-09-29 00:00:00
pdk0566;K00000566;2019-08-03 00:00:00;2019-09-30 00:00:00
pdk0567;K00000567;2019-08-04 00:00:00;2019-10-01 00:00:00
pdk0568;K00000568;2019-08-05 00:00:00;2019-10-02 00:00:00
pdk0569;K00000569;2019-08-06 00:00:00;2019-10-03 00:00:00
pdk0570;K00000570;2019-08-07 00:00:00;2019-10-04 00:00:00
pdk0571;K00000571;2019-08-08 00:00:00;2019-10-05 00:00:00
pdk0572;K00000572;2019-08-09 00:00:00;2019-10-06 00:00:00
pdk0573;K00000573;2019-08-10 00:00:00;2019-10-07 00:00:00
pdk0574;K00000574;2019-08-11 00:00:00;2019-10-08 00:00:00
pdk0575;K00000575;2019-08-12 00:00:00;2019-10-09 00:00:00
pdk0576;K00000576;2019-08-13 00:00:00;2019-10-10 00:00:00
pdk0577;K00000577;2019-08-14 00:00:00;2019-10-11 00:00:00
pdk0578;K00000578;2019-08-15 00:00:00;2019-10-12 00:00:00
pdk0579;K00000579;2019-08-16 00:00:00;2019-10-13 00:00:00
pdk0580;K00000580;2019-08-17 00:00:00;2019-10-14 00:00:00
pdk0581;K00000581;2019-08-18 00:00:00;2019-10-15 00:00:00
pdk0582;K00000582;2019-08-19 00:00:00;2019-10-16 00:00:00
pdk0583;K00000583;2019-08-20 00:00:00;2019-10-17 00:00:00
pdk0584;K00000584;2019-08-21 00:00:00;2019-10-18 00:00:00
pdk0585;K00000585;2019-08-22 00:00:00;2019-10-19 00:00:00
pdk0586;K00000586;2019-08-23 00:00:00;2019-10-20 00:00:00
pdk0587;K00000587;2019-08-24 00:00:00;2019-10-21 00:00:00
pdk0588;K00000588;2019-08-25 00:00:00;2019-10-22 00:00:00
pdk0589;K00000589;2019-08-26 00:00:00;2019-10-23 00:00:00
pdk0590;K00000590;2019-08-27 00:00:00;2019-10-24 00:00:00
pdk0591;K00000591;2019-08-28 00:00:00;2019-10-25 00:00:00
pdk0592;K00000592;2019-08-29 00:00:00;2019-10-26 00:00:00
pdk0593;K00000593;2019-08-30 00:00:00;2019-10-27 00:00:00
pdk0594;K00000594;2019-08-31 00:00:00;2019-10-28 00:00:00
pdk0595;K00000595;2019-09-01 00:00:00;2019-10-29 00:00:00
pdk0596;K00000596;2019-09-02 00:00:00;2019-10-30 00:00:00
pdk0597;K00000597;2019-09-03 00:00:00;2019-10-31 00:00:00
pdk0598;K00000598;2019-09-04 00:00:00;2019-11-01 00:00:00
pdk0599;K00000599;2019-09-05 00:00:00;2019-11-02 00:00:00
pdk0600;K00000600;2019-09-06 00:00:00;2019-11-03 00:00:00
pdk0601;K00000601;2019-09-07 00:00:00;2019-11-04 00:00:00
pdk0602;K00000602;2019-09-08 00:00:00;2019-11-05 00:00:00
pdk0603;K00000603;2019-09-09 00:00:00;2019-11-06 00:00:00
pdk0604;K00000604;2019-09-10 00:00:00;2019-11-07 00:00:00
pdk0605;K00000605;2019-09-11 00:00:00;2019-11-08 00:00:00
pdk0606;K00000606;2019-09-12 00:00:00;2019-11-09 00:00:00
pdk0607;K00000607;2019-09-13 00:00:00;2019-11-10 00:00:00
pdk0608;K00000608;2019-09-14 00:00:00;2019-11-11 00:00:00
pdk0609;K00000609;2019-09-15 00:00:00;2019-11-12 00:00:00
pdk0610;K00000610;2019-09-16 00:00:00;2019-11-13 00:00:00
pdk0611;K00000611;2019-09-17 00:00:00;2019-11-14 00:00:00
pdk0612;K00000612;2019-09-18 00:00:00;2019-11-15 00:00:00
pdk0613;K00000613;2019-09-19 00:00:00;2019-11-16 00:00:00
pdk0614;K00000614;2019-09-20 00:00:00;2019-11-17 00:00:00
pdk0615;K00000615;2019-09-21 00:00:00;2019-11-18 00:00:00
pdk0616;K00000616;2019-09-22 00:00:00;2019-11-19 00:00:00
pdk0617;K00000617;2019-09-23 00:00:00;2019-11-20 00:00:00
pdk0618;K00000618;2019-09-24 00:00:00;2019-11-21 00:00:00
pdk0619;K00000619;2019-09-25 00:00:00;2019-11-22 00:00:00
pdk0620;K00000620;2019-09-26 00:00:00;2019-11-23 00:00:00
pdk0621;K00000621;2019-09-27 00:00:00;2019-11-24 00:00:00
pdk0622;K00000622;2019-09-28 00:00:00;2019-11-25 00:00:00
pdk0623;K00000623;2019-09-29 00:00:00;2019-11-26 00:00:00
pdk0624;K00000624;2019-09-30 00:00:00;2019-11-27 00:00:00
pdk0625;K00000625;2019-10-01 00:00:00;2019-11-28 00:00:00
pdk0626;K00000626;2019-10-02 00:00:00;2019-11-29 00:00:00
pdk0627;K00000627;2019-10-03 00:00:00;2019-11-30 00:00:00
pdk0628;K00000628;2019-10-04 00:00:00;2019-12-01 00:00:00
pdk0629;K00000629;2019-10-05 00:00:00;2019-12-02 00:00:00
pdk0630;K00000630;2019-10-06 00:00:00;2019-12-03 00:00:00
pdk0631;K00000631;2019-10-07 00:00:00;2019-12-04 00:00:00
pdk0632;K00000632;2019-10-08 00:00:00;2019-12-05 00:00:00
pdk0633;K00000633;2019-10-09 00:00:00;2019-12-06 00:00:00
pdk0634;K00000634;2019-10-10 00:00:00;2019-12-07 00:00:00
pdk0635;K00000635;2019-10-11 00:00:00;2019-12-08 00:00:00
pdk0636;K00000636;2019-10-12 00:00:00;2019-12-09 00:00:00
pdk0637;K00000637;2019-10-13 00:00:00;2019-12-10 00:00:00
pdk0638;K00000638;2019-10-14 00:00:00;2019-12-11 00:00:00
pdk0639;K00000639;2019-10-15 00:00:00;2019-12-12 00:00:00
pdk0640;K00000640;2019-10-16 00:00:00;2019-12-13 00:00:00
pdk0641;K00000641;2019-10-17 00:00:00;2019-12-14 00:00:00
pdk0642;K00000642;2019-10-18 00:00:00;2019-12-15 00:00:00
pdk0643;K00000643;2019-10-19 00:00:00;2019-12-16 00:00:00
pdk0644;K00000644;2019-10-20 00:00:00;2019-12-17 00:00:00
pdk0645;K00000645;2019-10-21 00:00:00;2019-12-18 00:00:00
pdk0646;K00000646;2019-10-22 00:00:00;2019-12-19 00:00:00
pdk0647;K00000647;2019-10-23 00:00:00;2019-12-20 00:00:00
pdk0648;K00000648;2019-10-24 00:00:00;2019-12-21 00:00:00
pdk0649;K00000649;2019-10-25 00:00:00;2019-12-22 00:00:00
pdk0650;K00000650;2019-10-26 00:00:00;2019-12-23 00:00:00
pdk0651;K00000651;2019-10-27 00:00:00;2019-12-24 00:00:00
pdk0652;K00000652;2019-10-28 00:00:00;2019-12-25 00:00:00
pdk0653;K00000653;2019-10-29 00:00:00;2019-12-26 00:00:00
pdk0654;K00000654;2019-10-30 00:00:00;2019-12-27 00:00:00
pdk0655;K00000655;2019-10-31 00:00:00;2019-12-28 00:00:00
pdk0656;K00000656;2019-11-01 00:00:00;2019-12-29 00:00:00
pdk0657;K00000657;2019-11-02 00:00:00;2019-12-30 00:00:00
pdk0658;K00000658;2019-11-03 00:00:00;2019-12-31 00:00:00
pdk0659;K00000659;2019-11-04 00:00:00;2020-01-01 00:00:00
pdk0660;K00000660;2019-11-05 00:00:00;2020-01-02 00:00:00
pdk0661;K00000661;2019-11-06 00:00:00;2020-01-03 00:00:00
pdk0662;K00000662;2019-11-07 00:00:00;2020-01-04 00:00:00
pdk0663;K00000663;2019-11-08 00:00:00;2020-01-05 00:00:00
pdk0664;K00000664;2019-11-09 00:00:00;2020-01-06 00:00:00
pdk0665;K00000665;2019-11-10 00:00:00;2020-01-07 00:00:00
pdk0666;K00000666;2019-11-11 00:00:00;2020-01-08 00:00:00
pdk0667;K00000667;2019-11-12 00:00:00;2020-01-09 00:00:00
pdk0668;K00000668;2019-11-13 00:00:00;2020-01-10 00:00:00
pdk0669;K00000669;2019-11-14 00:00:00;2020-01-11 00:00:00
pdk0670;K00000670;2019-11-15 00:00:00;2020-01-12 00:00:00
pdk0671;K00000671;2019-11-16 00:00:00;2020-01-13 00:00:00
pdk0672;K00000672;2019-11-17 00:00:00;2020-01-14 00:00:00
pdk0673;K00000673;2019-11-18 00:00:00;2020-01-15 00:00:00
pdk0674;K00000674;2019-11-19 00:00:00;2020-01-16 00:00:00
pdk0675;K00000675;2019-11-20 00:00:00;2020-01-17 00:00:00
pdk0676;K00000676;2019-11-21 00:00:00;2020-01-18 00:00:00
pdk0677;K00000677;2019-11-22 00:00:00;2020-01-19 00:00:00
pdk0678;K00000678;2019-11-23 00:00:00;2020-01-20 00:00:00
pdk0679;K00000679;2019-11-24 00:00:00;2020-01-21 00:00:00
pdk0680;K00000680;2019-11-25 00:00:00;2020-01-22 00:00:00
pdk0681;K00000681;2019-11-26 00:00:00;2020-01-23 00:00:00
pdk0682;K00000682;2019-11-27 00:00:00;2020-01-24 00:00:00
pdk0683;K00000683;2019-11-28 00:00:00;2020-01-25 00:00:00
pdk0684;K00000684;2019-11-29 00:00:00;2020-01-26 00:00:00
pdk0685;K00000685;2019-11-30 00:00:00;2020-01-27 00:00:00
pdk0686;K00000686;2019-12-01 00:00:00;2020-01-28 00:00:00
pdk0687;K00000687;2019-12-02 00:00:00;2020-01-29 00:00:00
pdk0688;K00000688;2019-12-03 00:00:00;2020-01-30 00:00:00
pdk0689;K00000689;2019-12-04 00:00:00;2020-01-31 00:00:00
pdk0690;K00000690;2019-12-05 00:00:00;2020-02-01 00:00:00
pdk0691;K00000691;2019-12-06 00:00:00;2020-02-02 00:00:00
pdk0692;K00000692;2019-12-07 00:00:00;2020-02-03 00:00:00
pdk0693;K00000693;2019-12-08 00:00:00;2020-02-04 00:00:00
pdk0694;K00000694;2019-12-09 00:00:00;2020-02-05 00:00:00
pdk0695;K00000695;2019-12-10 00:00:00;2020-02-06 00:00:00
pdk0696;K00000696;2019-12-11 00:00:00;2020-02-07 00:00:00
pdk0697;K00000697;2019-12-12 00:00:00;2020-02-08 00:00:00
pdk0698;K00000698;2019-12-13 00:00:00;2020-02-09 00:00:00
pdk0699;K00000699;2019-12-14 00:00:00;2020-02-10 00:00:00
pdk0700;K00000700;2019-12-15 00:00:00;2020-02-11 00:00:00
pdk0701;K00000701;2019-12-16 00:00:00;2020-02-12 00:00:00
pdk0702;K00000702;2019-12-17 00:00:00;2020-02-13 00:00:00
pdk0703;K00000703;2019-12-18 00:00:00;2020-02-14 00:00:00
pdk0704;K00000704;2019-12-19 00:00:00;2020-02-15 00:00:00
pdk0705;K00000705;2019-12-20 00:00:00;2020-02-16 00:00:00
pdk0706;K00000706;2019-12-21 00:00:00;2020-02-17 00:00:00
pdk0707;K00000707;2019-12-22 00:00:00;2020-02-18 00:00:00
pdk0708;K00000708;2019-12-23 00:00:00;2020-02-19 00:00:00
pdk0709;K00000709;2019-12-24 00:00:00;2020-02-20 00:00:00
pdk0710;K00000710;2019-12-25 00:00:00;2020-02-21 00:00:00
pdk0711;K00000711;2019-12-26 00:00:00;2020-02-22 00:00:00
pdk0712;K00000712;2019-12-27 00:00:00;2020-02-23 00:00:00
pdk0713;K00000713;2019-12-28 00:00:00;2020-02-24 00:00:00
pdk0714;K00000714;2019-12-29 00:00:00;2020-02-25 00:00:00
pdk0715;K00000715;2019-12-30 00:00:00;2020-02-26 00:00:00
pdk0716;K00000716;2019-12-31 00:00:00;2020-02-27 00:00:00
pdk0717;K00000717;2020-01-01 00:00:00;2020-02-28 00:00:00
pdk0718;K00000718;2020-01-02 00:00:00;2020-02-29 00:00:00
pdk0719;K00000719;2020-01-03 00:00:00;2020-03-01 00:00:00
pdk0720;K00000720;2020-01-04 00:00:00;2020-03-02 00:00:00
pdk0721;K00000721;2020-01-05 00:00:00;2020-03-03 00:00:00
pdk0722;K00000722;2020-01-06 00:00:00;2020-03-04 00:00:00
pdk0723;K00000723;2020-01-07 00:00:00;2020-03-05 00:00:00
pdk0724;K00000724;2020-01-08 00:00:00;2020-03-06 00:00:00
pdk0725;K00000725;2020-01-09 00:00:00;2020-03-07 00:00:00
pdk0726;K00000726;2020-01-10 00:00:00;2020-03-08 00:00:00
pdk0727;K00000727;2020-01-11 00:00:00;2020-03-09 00:00:00
pdk0728;K00000728;2020-01-12 00:00:00;2020-03-10 00:00:00
pdk0729;K00000729;2020-01-13 00:00:00;2020-03-11 00:00:00
pdk0730;K00000730;2020-01-14 00:00:00;2020-03-12 00:00:00
pdk0731;K00000731;2020-01-15 00:00:00;2020-03-13 00:00:00
pdk0732;K00000732;2020-01-16 00:00:00;2020-03-14 00:00:00
pdk0733;K00000733;2020-01-17 00:00:00;2020-03-15 00:00:00
pdk0734;K00000734;2020-01-18 00:00:00;2020-03-16 00:00:00
pdk0735;K00000735;2020-01-19 00:00:00;2020-03-17 00:00:00
pdk0736;K00000736;2020-01-20 00:00:00;2020-03-18 00:00:00
pdk0737;K00000737;2020-01-21 00:00:00;2020-03-19 00:00:00
pdk0738;K00000738;2020-01-22 00:00:00;2020-03-20 00:00:00
pdk0739;K00000739;2020-01-23 00:00:00;2020-03-21 00:00:00
pdk0740;K00000740;2020-01-24 00:00:00;2020-03-22 00:00:00
pdk0741;K00000741;2020-01-25 00:00:00;2020-03-23 00:00:00
pdk0742;K00000742;2020-01-26 00:00:00;2020-03-24 00:00:00
pdk0743;K00000743;2020-01-27 00:00:00;2020-03-25 00:00:00
pdk0744;K00000744;2020-01-28 00:00:00;2020-03-26 00:00:00
pdk0745;K00000745;2020-01-29 00:00:00;2020-03-27 00:00:00
pdk0746;K00000746;2020-01-30 00:00:00;2020-03-28 00:00:00
pdk0747;K00000747;2020-01-31 00:00:00;2020-03-29 00:00:00
pdk0748;K00000748;2020-02-01 00:00:00;2020-03-30 00:00:00
pdk0749;K00000749;2020-02-02 00:00:00;2020-03-31 00:00:00
pdk0750;K00000750;2020-02-03 00:00:00;2020-04-01 00:00:00
pdk0751;K00000751;2020-02-04 00:00:00;2020-04-02 00:00:00
pdk0752;K00000752;2020-02-05 00:00:00;2020-04-03 00:00:00
pdk0753;K00000753;2020-02-06 00:00:00;2020-04-04 00:00:00
pdk0754;K00000754;2020-02-07 00:00:00;2020-04-05 00:00:00
